[2025-10-09T05:29:29.834085Z] Actor Devolución iniciado. Suscrito a tópico: Devolucion
[2025-11-14T06:16:18.259730Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.912655Z | Publicado=2025-11-14T06:08:02.912696Z | Procesado=2025-11-14T06:16:18.259559Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:18.264755Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.912655Z | Publicado=2025-11-14T06:08:02.912696Z | Procesado=2025-11-14T06:16:18.264551Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:23.251679Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-74 | RecibidoGC=2025-11-14T06:08:02.913689Z | Publicado=2025-11-14T06:08:02.913768Z | Procesado=2025-11-14T06:16:23.251392Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:23.265601Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-74 | RecibidoGC=2025-11-14T06:08:02.913689Z | Publicado=2025-11-14T06:08:02.913768Z | Procesado=2025-11-14T06:16:23.265494Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:23.270666Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-74 | RecibidoGC=2025-11-14T06:08:02.913689Z | Publicado=2025-11-14T06:08:02.913768Z | Procesado=2025-11-14T06:16:23.270547Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:28.257765Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-102 | RecibidoGC=2025-11-14T06:08:02.914377Z | Publicado=2025-11-14T06:08:02.914429Z | Procesado=2025-11-14T06:16:28.257576Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:28.270676Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-102 | RecibidoGC=2025-11-14T06:08:02.914377Z | Publicado=2025-11-14T06:08:02.914429Z | Procesado=2025-11-14T06:16:28.270519Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:28.276683Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-102 | RecibidoGC=2025-11-14T06:08:02.914377Z | Publicado=2025-11-14T06:08:02.914429Z | Procesado=2025-11-14T06:16:28.276532Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:33.263742Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-882 | RecibidoGC=2025-11-14T06:08:02.916377Z | Publicado=2025-11-14T06:08:02.916445Z | Procesado=2025-11-14T06:16:33.263561Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:33.275856Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-882 | RecibidoGC=2025-11-14T06:08:02.916377Z | Publicado=2025-11-14T06:08:02.916445Z | Procesado=2025-11-14T06:16:33.275677Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:33.282692Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-882 | RecibidoGC=2025-11-14T06:08:02.916377Z | Publicado=2025-11-14T06:08:02.916445Z | Procesado=2025-11-14T06:16:33.282549Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:38.267428Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.919884Z | Publicado=2025-11-14T06:08:02.919937Z | Procesado=2025-11-14T06:16:38.267230Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:38.282994Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.919884Z | Publicado=2025-11-14T06:08:02.919937Z | Procesado=2025-11-14T06:16:38.282792Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:38.288893Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.919884Z | Publicado=2025-11-14T06:08:02.919937Z | Procesado=2025-11-14T06:16:38.288749Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:43.272646Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.921099Z | Publicado=2025-11-14T06:08:02.921148Z | Procesado=2025-11-14T06:16:43.272516Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:43.288770Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.921099Z | Publicado=2025-11-14T06:08:02.921148Z | Procesado=2025-11-14T06:16:43.288599Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:43.294760Z] DEVOLUCION PROCESADA | Usuario=70 | Libro=BOOK-14 | RecibidoGC=2025-11-14T06:08:02.921099Z | Publicado=2025-11-14T06:08:02.921148Z | Procesado=2025-11-14T06:16:43.294584Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:48.278643Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923885Z | Publicado=2025-11-14T06:08:02.923923Z | Procesado=2025-11-14T06:16:48.278510Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:48.294828Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923885Z | Publicado=2025-11-14T06:08:02.923923Z | Procesado=2025-11-14T06:16:48.294713Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:48.300615Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923885Z | Publicado=2025-11-14T06:08:02.923923Z | Procesado=2025-11-14T06:16:48.300506Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:53.283662Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923960Z | Publicado=2025-11-14T06:08:02.923986Z | Procesado=2025-11-14T06:16:53.283521Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:53.299753Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923960Z | Publicado=2025-11-14T06:08:02.923986Z | Procesado=2025-11-14T06:16:53.299573Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:53.305738Z] DEVOLUCION PROCESADA | Usuario=48 | Libro=BOOK-464 | RecibidoGC=2025-11-14T06:08:02.923960Z | Publicado=2025-11-14T06:08:02.923986Z | Procesado=2025-11-14T06:16:53.305583Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:58.289280Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.924430Z | Publicado=2025-11-14T06:08:02.924469Z | Procesado=2025-11-14T06:16:58.289098Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:58.305711Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.924430Z | Publicado=2025-11-14T06:08:02.924469Z | Procesado=2025-11-14T06:16:58.305496Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:16:58.311882Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.924430Z | Publicado=2025-11-14T06:08:02.924469Z | Procesado=2025-11-14T06:16:58.311685Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:03.294632Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.924852Z | Publicado=2025-11-14T06:08:02.924918Z | Procesado=2025-11-14T06:17:03.294507Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:03.310676Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.924852Z | Publicado=2025-11-14T06:08:02.924918Z | Procesado=2025-11-14T06:17:03.310572Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:03.317552Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.924852Z | Publicado=2025-11-14T06:08:02.924918Z | Procesado=2025-11-14T06:17:03.317464Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:08.297918Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.925652Z | Publicado=2025-11-14T06:08:02.925702Z | Procesado=2025-11-14T06:17:08.297563Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:08.316035Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.925652Z | Publicado=2025-11-14T06:08:02.925702Z | Procesado=2025-11-14T06:17:08.315646Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:08.322848Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-967 | RecibidoGC=2025-11-14T06:08:02.925652Z | Publicado=2025-11-14T06:08:02.925702Z | Procesado=2025-11-14T06:17:08.322544Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:13.303007Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.926433Z | Publicado=2025-11-14T06:08:02.926483Z | Procesado=2025-11-14T06:17:13.302880Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:13.322618Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.926433Z | Publicado=2025-11-14T06:08:02.926483Z | Procesado=2025-11-14T06:17:13.322424Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:17:13.328741Z] DEVOLUCION PROCESADA | Usuario=45 | Libro=BOOK-648 | RecibidoGC=2025-11-14T06:08:02.926433Z | Publicado=2025-11-14T06:08:02.926483Z | Procesado=2025-11-14T06:17:13.328558Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T06:31:18.438984Z] Actor Devolución iniciado. Suscrito a tópico: Devolucion
[2025-11-14T07:03:53.956583Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.739426Z | Publicado=2025-11-14T07:03:48.755801Z | Procesado=2025-11-14T07:03:53.956276Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:54.029168Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.739426Z | Publicado=2025-11-14T07:03:48.755801Z | Procesado=2025-11-14T07:03:54.029054Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:54.034742Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.739426Z | Publicado=2025-11-14T07:03:48.755801Z | Procesado=2025-11-14T07:03:54.034582Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:54.110562Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.739426Z | Publicado=2025-11-14T07:03:48.755801Z | Procesado=2025-11-14T07:03:54.109097Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:58.964592Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796081Z | Publicado=2025-11-14T07:03:48.796163Z | Procesado=2025-11-14T07:03:58.964483Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:59.039795Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796081Z | Publicado=2025-11-14T07:03:48.796163Z | Procesado=2025-11-14T07:03:59.039622Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:59.040745Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796081Z | Publicado=2025-11-14T07:03:48.796163Z | Procesado=2025-11-14T07:03:59.040553Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:03:59.116987Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796081Z | Publicado=2025-11-14T07:03:48.796163Z | Procesado=2025-11-14T07:03:59.116737Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:03.969764Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796200Z | Publicado=2025-11-14T07:03:48.796223Z | Procesado=2025-11-14T07:04:03.969573Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:04.045966Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796200Z | Publicado=2025-11-14T07:03:48.796223Z | Procesado=2025-11-14T07:04:04.045771Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:04.046767Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796200Z | Publicado=2025-11-14T07:03:48.796223Z | Procesado=2025-11-14T07:04:04.046569Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:04.122871Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.796200Z | Publicado=2025-11-14T07:03:48.796223Z | Procesado=2025-11-14T07:04:04.122693Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:08.975781Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.796250Z | Publicado=2025-11-14T07:03:48.796270Z | Procesado=2025-11-14T07:04:08.975590Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:09.052261Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.796250Z | Publicado=2025-11-14T07:03:48.796270Z | Procesado=2025-11-14T07:04:09.052089Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:09.052694Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.796250Z | Publicado=2025-11-14T07:03:48.796270Z | Procesado=2025-11-14T07:04:09.052538Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:09.125652Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.796250Z | Publicado=2025-11-14T07:03:48.796270Z | Procesado=2025-11-14T07:04:09.125512Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:13.984780Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.866564Z | Publicado=2025-11-14T07:03:48.866664Z | Procesado=2025-11-14T07:04:13.984580Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:14.058586Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.866564Z | Publicado=2025-11-14T07:03:48.866664Z | Procesado=2025-11-14T07:04:14.058473Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:14.058641Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.866564Z | Publicado=2025-11-14T07:03:48.866664Z | Procesado=2025-11-14T07:04:14.058534Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:14.130744Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.866564Z | Publicado=2025-11-14T07:03:48.866664Z | Procesado=2025-11-14T07:04:14.130572Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:18.990700Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.879041Z | Publicado=2025-11-14T07:03:48.879065Z | Procesado=2025-11-14T07:04:18.990546Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:19.062666Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.879041Z | Publicado=2025-11-14T07:03:48.879065Z | Procesado=2025-11-14T07:04:19.062472Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:19.063757Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.879041Z | Publicado=2025-11-14T07:03:48.879065Z | Procesado=2025-11-14T07:04:19.063553Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:19.136896Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.879041Z | Publicado=2025-11-14T07:03:48.879065Z | Procesado=2025-11-14T07:04:19.136650Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:23.996737Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.879092Z | Publicado=2025-11-14T07:03:48.879112Z | Procesado=2025-11-14T07:04:23.996540Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:24.068576Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.879092Z | Publicado=2025-11-14T07:03:48.879112Z | Procesado=2025-11-14T07:04:24.068480Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:24.069556Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.879092Z | Publicado=2025-11-14T07:03:48.879112Z | Procesado=2025-11-14T07:04:24.069477Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:24.142823Z] DEVOLUCION PROCESADA | Usuario=93 | Libro=BOOK-494 | RecibidoGC=2025-11-14T07:03:48.879092Z | Publicado=2025-11-14T07:03:48.879112Z | Procesado=2025-11-14T07:04:24.142644Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:29.001760Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.879134Z | Publicado=2025-11-14T07:03:48.879153Z | Procesado=2025-11-14T07:04:29.001586Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:29.072265Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.879134Z | Publicado=2025-11-14T07:03:48.879153Z | Procesado=2025-11-14T07:04:29.072091Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:29.072523Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.879134Z | Publicado=2025-11-14T07:03:48.879153Z | Procesado=2025-11-14T07:04:29.072109Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:29.149273Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.879134Z | Publicado=2025-11-14T07:03:48.879153Z | Procesado=2025-11-14T07:04:29.149117Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:34.008125Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.887184Z | Publicado=2025-11-14T07:03:48.887212Z | Procesado=2025-11-14T07:04:34.007941Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:34.077643Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.887184Z | Publicado=2025-11-14T07:03:48.887212Z | Procesado=2025-11-14T07:04:34.077519Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:34.078732Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.887184Z | Publicado=2025-11-14T07:03:48.887212Z | Procesado=2025-11-14T07:04:34.078577Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:34.154656Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.887184Z | Publicado=2025-11-14T07:03:48.887212Z | Procesado=2025-11-14T07:04:34.154523Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:39.014448Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.904628Z | Publicado=2025-11-14T07:03:48.904651Z | Procesado=2025-11-14T07:04:39.014206Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:39.083793Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.904628Z | Publicado=2025-11-14T07:03:48.904651Z | Procesado=2025-11-14T07:04:39.083628Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:39.084732Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.904628Z | Publicado=2025-11-14T07:03:48.904651Z | Procesado=2025-11-14T07:04:39.084578Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:39.160631Z] DEVOLUCION PROCESADA | Usuario=91 | Libro=BOOK-849 | RecibidoGC=2025-11-14T07:03:48.904628Z | Publicado=2025-11-14T07:03:48.904651Z | Procesado=2025-11-14T07:04:39.160516Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
[2025-11-14T07:04:44.020841Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-186 | RecibidoGC=2025-11-14T07:03:48.904717Z | Publicado=2025-11-14T07:03:48.904735Z | Procesado=2025-11-14T07:04:44.020606Z | GA={'estado': 'error', 'mensaje': 'ZMQError comunicando con GA', 'detalle': 'Resource temporarily unavailable'}
